,Outside air temperature,CO2,Supply air temp,Zone temperature
2/12/14 8:07,28.7,611.4,13,25.8
2/12/14 8:12,29.9,618.3,13,25.6
2/12/14 8:17,30.5,626.4,13,25.4
2/12/14 8:22,30.6,635.7,13,25.3
2/12/14 8:27,30.7,646.1,13,25.2
2/12/14 8:32,30.8,656.2,13,25.2
2/12/14 8:37,30.8,665.8,13,25.1
2/12/14 8:42,30.7,671.9,13,25
2/12/14 8:47,30.9,679.5,13,25
2/12/14 8:52,31.1,686.6,13,24.9
2/12/14 8:57,31,690.9,13,24.9
2/12/14 9:02,30.4,696,13,24.8
2/12/14 9:07,30,699.2,13,24.8
2/12/14 9:12,30,703.3,13,24.7
2/12/14 9:17,30.2,707,13,24.7
2/12/14 9:22,30.5,708,13,24.7
2/12/14 9:27,30.3,709.3,13,24.6
2/12/14 9:32,29.8,712.4,13,24.6
2/12/14 9:37,29.3,718.5,13,24.6
2/12/14 9:42,29,724,13,24.6
2/12/14 9:47,28.9,725.8,13,24.6
2/12/14 9:52,29,724.3,13,24.6
2/12/14 9:57,29,722.7,13,24.6
2/12/14 10:02,29.1,724.3,13,24.6
2/12/14 10:07,29.2,729.1,13,24.6
2/12/14 10:12,29.5,735.6,13,24.6
2/12/14 10:17,29.5,743.7,13,24.5
2/12/14 10:22,29.4,750.8,13,24.5
2/12/14 10:27,29.4,754.9,13,24.5
2/12/14 10:32,29.5,758.4,13,24.5
2/12/14 10:37,29.5,760.7,13,24.5
2/12/14 10:42,29.8,761.9,13,24.5
2/12/14 10:47,30.3,765.7,13,24.6
2/12/14 10:52,30.6,770.1,13,24.6
2/12/14 10:57,30.7,775.1,13,24.6
2/12/14 11:02,31,778.9,13,24.7
2/12/14 11:07,31.3,779.7,13,24.8
2/12/14 11:12,31.3,782.7,13,24.8
2/12/14 11:17,31,788.3,13,24.9
2/12/14 11:22,31.1,791.6,13,24.9
2/12/14 11:27,31.1,790,13,24.9
2/12/14 11:32,31.2,790,13,24.9
2/12/14 11:37,31.7,790.3,13,24.9
2/12/14 11:42,31.8,791,13,24.9
2/12/14 11:47,31.7,794.1,13,24.9
2/12/14 11:52,31.6,795.6,13,24.9
2/12/14 11:57,31.5,793.1,13,24.9
2/12/14 12:02,31.5,791.6,13,24.8
2/12/14 12:07,31.5,795.6,13,24.8
2/12/14 12:12,31.6,796.9,13,24.8
2/12/14 12:17,31.2,794.3,13,24.8
2/12/14 12:22,30.8,789.3,13,24.8
2/12/14 12:27,30.7,785.5,13,24.8
2/12/14 12:32,31.1,787.5,13,24.8
2/12/14 12:37,31.4,788.5,13,24.7
2/12/14 12:42,31.2,786.5,13,24.7
2/12/14 12:47,31,784.2,13,24.7
2/12/14 12:52,31,786,13,24.7
2/12/14 12:57,31.2,788.8,13,24.7
2/12/14 13:02,31.3,783.9,13,24.7
2/12/14 13:07,31.3,778.1,13,24.6
2/12/14 13:12,31.4,777.9,13,24.6
2/12/14 13:17,31.6,782.9,13,24.6
2/12/14 13:22,31.6,785,13,24.6
2/12/14 13:27,31.4,785,13,24.6
2/12/14 13:32,31.4,785.7,13,24.6
2/12/14 13:37,31.3,783.4,13,24.6
2/12/14 13:42,31.3,782.2,13,24.5
2/12/14 13:47,31.2,782.4,13,24.5
2/12/14 13:52,31.1,779.4,13,24.5
2/12/14 13:57,30.9,775.4,13,24.5
2/12/14 14:02,30.7,775.6,13,24.5
2/12/14 14:07,30.7,776.6,13,24.5
2/12/14 14:12,30.6,775.1,13,24.5
2/12/14 14:17,30.5,773.1,13,24.6
2/12/14 14:22,30.3,772.8,13,24.6
2/12/14 14:27,30.5,771.6,13,24.5
2/12/14 14:32,30.5,772.1,13,24.5
2/12/14 14:37,30.3,775.1,13,24.5
2/12/14 14:42,30.5,779.9,13,24.5
2/12/14 14:47,30.5,785,13,24.5
2/12/14 14:52,30.6,786,13,24.5
2/12/14 14:57,30.5,787.3,13,24.5
2/12/14 15:02,30.4,788.5,13,24.5
2/12/14 15:07,30.3,790.3,13,24.5
2/12/14 15:12,30.2,792.3,13,24.5
2/12/14 15:17,30.2,791.6,13,24.6
2/12/14 15:22,30,790,13,24.6
2/12/14 15:27,30,787,13,24.5
2/12/14 15:32,30,785.3,13,24.5
2/12/14 15:37,29.8,785.3,13,24.5
2/12/14 15:42,29.8,785.8,13,24.5
2/12/14 15:47,29.8,787.5,13,24.6
2/12/14 15:52,29.9,790.3,13,24.7
2/12/14 15:57,29.6,794.6,13,24.7
2/12/14 16:02,29.6,800.4,13,24.7
2/12/14 16:07,29.7,803.4,13,24.7
2/12/14 16:12,29.4,803.4,13,24.7
2/12/14 16:17,29.3,804.7,13,24.7
2/12/14 16:22,29.3,807.7,13,24.7
2/12/14 16:27,29.5,808.5,13,24.7
2/12/14 16:32,29.4,807.8,13,24.7
2/12/14 16:37,29.2,806.7,13,24.7
2/12/14 16:42,29.2,800.4,13,24.7
2/12/14 16:47,29,788.8,13,24.6
2/12/14 16:52,29,778.7,13,24.6
2/12/14 16:57,29,774.6,13,24.6
3/12/14 4:02,25.3,583.6,13,27
3/12/14 4:07,25.3,584.1,13,27
3/12/14 4:12,25.3,580.3,13,27
3/12/14 4:17,25.3,579.8,13,27
3/12/14 4:22,25.3,580.8,13,27
3/12/14 4:27,25.3,582.9,13,26.9
3/12/14 4:32,25.3,583.9,13,26.9
3/12/14 4:37,25.3,583.9,13,26.9
3/12/14 4:42,25.3,585.1,13,26.9
3/12/14 4:47,25.2,583.9,13,26.9
3/12/14 4:52,25.2,582.3,13,26.9
3/12/14 4:57,25.2,582.6,13,26.9
3/12/14 5:02,25.2,582.8,13,26.9
3/12/14 5:07,25.1,582.8,13,26.9
3/12/14 5:12,25,582.8,13,26.9
3/12/14 5:17,25,582.6,13,26.9
3/12/14 5:22,24.9,585.4,13,26.9
3/12/14 5:27,24.9,586.6,13,26.9
3/12/14 5:32,24.9,585.6,13,26.9
3/12/14 5:37,24.9,585.6,13,26.9
3/12/14 5:42,24.9,585.6,13,26.9
3/12/14 5:47,25,585.9,13,26.9
3/12/14 5:52,25,584.4,13,26.9
3/12/14 5:57,25.1,585.1,13,26.9
3/12/14 6:02,25.3,587.1,13,26.9
3/12/14 6:07,25.5,586.1,13,26.9
3/12/14 6:12,26.2,585.9,13,26.9
3/12/14 6:17,27.7,586.9,13,26.9
3/12/14 6:22,29.4,586.9,13,26.9
3/12/14 6:27,30.8,586.9,13,26.9
3/12/14 6:32,31.7,587.1,13,26.9
3/12/14 6:37,32.5,587.1,13,27
3/12/14 6:42,32.4,587.1,13,27
3/12/14 6:47,31,586.9,13,27
3/12/14 6:52,29.8,587.6,13,27
3/12/14 6:57,29.8,588.9,13,27.1
3/12/14 7:02,30.1,591.9,13,27.1
3/12/14 7:07,29.7,593,13,27.1
3/12/14 7:12,30.1,589.4,13,27
3/12/14 7:17,29.9,588.4,13,26.7
3/12/14 7:22,29.3,590.9,13,26.5
3/12/14 7:27,29.8,593,13,26.3
3/12/14 7:32,30.4,594,13,26.1
3/12/14 7:37,30.4,597,13,26
3/12/14 7:42,30.3,599.3,13,26
3/12/14 7:47,30.6,600,13,25.9
3/12/14 7:52,30.4,601.6,13,25.9
3/12/14 7:57,30,605.9,13,25.9
3/12/14 8:02,29.1,609.1,13,26
3/12/14 8:07,29.1,610.4,13,26
3/12/14 8:12,30.1,613.7,13,26
3/12/14 8:17,30.6,616.2,13,25.9
3/12/14 8:22,30.6,622,13.4,25.9
3/12/14 8:27,30.7,632.4,13.4,25.8
3/12/14 8:32,30.4,640.2,13.2,25.8
3/12/14 8:37,30.1,652.9,13,25.7
3/12/14 8:42,30.3,667.4,13,25.6
3/12/14 8:47,30.1,675.9,13,25.5
3/12/14 8:52,29.9,683.5,13,25.4
3/12/14 8:57,30.1,686.5,13,25.3
3/12/14 9:02,30.5,688.6,13,25.2
3/12/14 9:07,30.7,691.6,13,25.2
3/12/14 9:12,30.8,696.9,13,25.1
3/12/14 9:17,30.8,704,13,25.1
3/12/14 9:22,31,707.3,13,25
3/12/14 9:27,31.1,709.3,13,24.9
3/12/14 9:32,31,708.3,13,24.9
3/12/14 9:37,30.7,703.3,13,24.9
3/12/14 9:42,30.6,699.5,13,24.8
3/12/14 9:47,30.9,697.5,13,24.8
3/12/14 9:52,31,697.2,13,24.8
3/12/14 9:57,30.9,699.2,13,24.8
3/12/14 10:02,31,699.2,13,24.8
3/12/14 10:07,31,699.5,13,24.7
3/12/14 10:12,31.5,699.7,13,24.7
3/12/14 10:17,31.9,698.2,13,24.8
3/12/14 10:22,31.6,696.9,13,24.7
3/12/14 10:27,31.6,696.2,13,24.7
3/12/14 10:32,32,699.5,13,24.6
3/12/14 10:37,32.1,700.5,13,24.6
3/12/14 10:42,31.9,699.2,13,24.6
3/12/14 10:47,31.7,701.2,13,24.7
3/12/14 10:52,31.6,708.3,13,24.8
3/12/14 10:57,31.5,718.5,13,24.9
3/12/14 11:02,31.5,723.5,13,25
3/12/14 11:07,31.4,726,13,25
3/12/14 11:12,31.5,729.3,13,25
3/12/14 11:17,32,733.4,13,24.9
3/12/14 11:22,32,735.9,13,24.9
3/12/14 11:27,31.8,738.4,13,24.9
3/12/14 11:32,31.5,741.7,13,24.8
3/12/14 11:37,31.4,744.8,13,24.8
3/12/14 11:42,31.5,745,13,24.8
3/12/14 11:47,31.6,745,13,24.7
3/12/14 11:52,31.6,742.7,13,24.7
3/12/14 11:57,31.7,733.6,13,24.7
3/12/14 12:02,31.6,727.6,13,24.7
3/12/14 12:07,31.3,725.5,13,24.7
3/12/14 12:12,31.2,723.5,13,24.7
3/12/14 12:17,31.2,723.7,13,24.7
3/12/14 12:22,31,719.4,13,24.7
3/12/14 12:27,31,712.4,13,24.6
3/12/14 12:32,31.2,708.6,13,24.6
3/12/14 12:37,31,704.8,13,24.6
3/12/14 12:42,31.3,701.2,13,24.5
3/12/14 12:47,31.8,698.7,13,24.5
3/12/14 12:52,31.9,694.2,13,24.5
3/12/14 12:57,31.4,689.1,13,24.5
3/12/14 13:02,30.9,688.1,13,24.5
3/12/14 13:07,31.1,687.1,13,24.5
3/12/14 13:12,31.3,685.8,13,24.4
3/12/14 13:17,31.4,682.8,13,24.4
3/12/14 13:22,31.2,677.9,13,24.5
3/12/14 13:27,31,675.4,13,24.5
3/12/14 13:32,31.3,674.4,13,24.5
3/12/14 13:37,31.3,673.9,13,24.5
3/12/14 13:42,31.2,673.9,13,24.5
3/12/14 13:47,31.1,673.2,13,24.5
3/12/14 13:52,30.9,675.2,13,24.5
3/12/14 13:57,30.9,680,13,24.6
3/12/14 14:02,30.9,687.1,13,24.6
3/12/14 14:07,30.9,695.2,13,24.6
3/12/14 14:12,30.7,699.2,13,24.6
3/12/14 14:17,30.5,703.3,13,24.6
3/12/14 14:22,30.5,706.8,13,24.6
3/12/14 14:27,30.6,708.8,13,24.6
3/12/14 14:32,30.6,712.4,13,24.7
3/12/14 14:37,30.6,714.1,13,24.7
3/12/14 14:42,30.4,714.1,13,24.7
3/12/14 14:47,30.2,713.4,13,24.6
3/12/14 14:52,30,713.1,13,24.6
3/12/14 14:57,29.9,715.4,13,24.6
3/12/14 15:02,30.1,715.1,13,24.6
3/12/14 15:07,30.2,713.4,13,24.6
3/12/14 15:12,30.1,712.1,13,24.5
3/12/14 15:17,30.1,710.6,13,24.5
3/12/14 15:22,29.9,713.6,13,24.5
3/12/14 15:27,30,717.7,13,24.5
3/12/14 15:32,30,717.7,13,24.5
3/12/14 15:37,29.8,716.7,13.2,24.5
3/12/14 15:42,29.8,717.2,13.3,24.5
3/12/14 15:47,29.7,718.2,13.3,24.5
3/12/14 15:52,29.7,722.5,13.3,24.6
3/12/14 15:57,29.7,725.8,13.3,24.6
3/12/14 16:02,29.5,726,13.3,24.6
3/12/14 16:07,29.3,727.1,13.3,24.6
3/12/14 16:12,29.2,729.3,13.3,24.6
3/12/14 16:17,29,730.3,13.2,24.6
3/12/14 16:22,28.9,730.8,13.1,24.6
3/12/14 16:27,29,735.4,13,24.6
3/12/14 16:32,29.2,739.2,13,24.6
3/12/14 16:37,29.2,742.5,13,24.6
3/12/14 16:42,28.9,746.3,13,24.6
3/12/14 16:47,28.9,748.3,13,24.6
3/12/14 16:52,29,748.1,13,24.6
3/12/14 16:57,29,743,13,24.6
4/12/14 4:02,25.3,579.8,13,26.9
4/12/14 4:07,25.3,580.6,13,26.9
4/12/14 4:12,25.3,580.6,13,26.9
4/12/14 4:17,25.4,579.3,13,26.9
4/12/14 4:22,25.4,577.3,13,26.9
4/12/14 4:27,25.4,576.8,13,26.9
4/12/14 4:32,25.4,578.8,13,26.9
4/12/14 4:37,25.4,580.8,13,26.9
4/12/14 4:42,25.4,580.8,13,26.9
4/12/14 4:47,25.3,579.8,13,26.9
4/12/14 4:52,25.3,578.8,13,26.9
4/12/14 4:57,25.2,578,13,26.9
4/12/14 5:02,25.2,578,13,26.8
4/12/14 5:07,25.1,578,13,26.8
4/12/14 5:12,25,577,13,26.8
4/12/14 5:17,25,578.8,13,26.8
4/12/14 5:22,25.1,579.8,13,26.8
4/12/14 5:27,25,578.8,13,26.8
4/12/14 5:32,24.9,579.8,13,26.8
4/12/14 5:37,24.9,580.6,13,26.8
4/12/14 5:42,24.9,580.8,13,26.8
4/12/14 5:47,25.1,580.6,13,26.8
4/12/14 5:52,25.6,580.3,13,26.8
4/12/14 5:57,26.6,578.8,13,26.8
4/12/14 6:02,27.7,578.8,13,26.8
4/12/14 6:07,28.2,580.6,13,26.8
4/12/14 6:12,28.3,580.6,13,26.8
4/12/14 6:17,28.3,580.8,13,26.9
4/12/14 6:22,28,579.8,13,26.9
4/12/14 6:27,27.8,579.8,13,26.9
4/12/14 6:32,27.5,581.8,13,26.9
4/12/14 6:37,27.7,582.1,13,27
4/12/14 6:42,27.8,583.1,13,27
4/12/14 6:47,27.5,583.9,13,27
4/12/14 6:52,27.4,581.8,13,27
4/12/14 6:57,27.4,580.8,13,27
4/12/14 7:02,28.4,581.6,13,27
4/12/14 7:07,29.6,582.8,13,26.8
4/12/14 7:12,30.1,583.1,13,26.6
4/12/14 7:17,29.5,585.9,13,26.3
4/12/14 7:22,28.5,588.9,13,26.1
4/12/14 7:27,28.1,590.9,13,25.8
4/12/14 7:32,27.8,595,13,25.7
4/12/14 7:37,27.7,599.6,13,25.5
4/12/14 7:42,27.6,602.6,13,25.4
4/12/14 7:47,27.3,605.1,13,25.3
4/12/14 7:52,26.4,608.4,13,25.2
4/12/14 7:57,25.7,610.4,13,25.1
4/12/14 8:02,25.5,612.2,13,25.1
4/12/14 8:07,25.5,615.5,13,25.1
4/12/14 8:12,25.6,622.6,13,25
4/12/14 8:17,25.7,633.9,13,24.9
4/12/14 8:22,26.1,647.6,13,24.8
4/12/14 8:27,26.5,660.8,13,24.7
4/12/14 8:32,26.8,672.2,13,24.7
4/12/14 8:37,27,684.3,13,24.6
4/12/14 8:42,27.4,694.1,13,24.6
4/12/14 8:47,27.6,701.7,13,24.5
4/12/14 8:52,27.8,708.8,13,24.5
4/12/14 8:57,28.2,716.9,13,24.4
4/12/14 9:02,28.5,719.5,13.1,24.4
4/12/14 9:07,28.2,714.9,13.4,24.4
4/12/14 9:12,27.5,712.9,14,24.4
4/12/14 9:17,27.1,710.1,14.4,24.5
4/12/14 9:22,27.3,708.6,14.9,24.5
4/12/14 9:27,28,712.9,15.2,24.5
4/12/14 9:32,28.6,727.6,15.4,24.5
4/12/14 9:37,29,745,15.5,24.5
4/12/14 9:42,29.1,755.6,15.5,24.5
4/12/14 9:47,29.2,764.2,15.5,24.5
4/12/14 9:52,29.6,771.8,15.5,24.5
4/12/14 9:57,29.8,777.1,15.5,24.6
4/12/14 10:02,30.3,781.2,15.5,24.6
4/12/14 10:07,31,784,15.5,24.7
4/12/14 10:12,31.4,787,15.4,24.8
4/12/14 10:17,31.2,791.3,15,24.8
4/12/14 10:22,30.7,795.1,14.6,24.8
4/12/14 10:27,30.6,795.1,14,24.8
4/12/14 10:32,31.1,793.8,13.6,24.8
4/12/14 10:37,31.2,793.8,13.2,24.8
4/12/14 10:42,31,794.6,13,24.8
4/12/14 10:47,31.2,796.6,13,24.8
4/12/14 10:52,31.5,794.6,13,24.8
4/12/14 10:57,31.3,792.1,13,24.7
4/12/14 11:02,30.4,788.8,13,24.7
4/12/14 11:07,29.8,784.5,13,24.7
4/12/14 11:12,30.4,781.4,13,24.6
4/12/14 11:17,31.1,778.1,13,24.6
4/12/14 11:22,30.6,777.1,13,24.6
4/12/14 11:27,30.3,777.1,13,24.6
4/12/14 11:32,30.9,777.1,13,24.5
4/12/14 11:37,31.2,774.3,13,24.5
4/12/14 11:42,31.2,771.6,13,24.5
4/12/14 11:47,31.2,772.3,13,24.5
4/12/14 11:52,31.5,772.1,13,24.5
4/12/14 11:57,31.5,772.8,13,24.5
4/12/14 12:02,31.2,776.9,13,24.6
4/12/14 12:07,30.8,779.1,13,24.6
4/12/14 12:12,30.9,779.1,13,24.6
4/12/14 12:17,31.4,781.4,13,24.6
4/12/14 12:22,31.4,783.4,13,24.6
4/12/14 12:27,31.5,786.5,13,24.6
4/12/14 12:32,31.5,792.3,13,24.6
4/12/14 12:37,31.5,795.1,13,24.6
4/12/14 12:42,31.5,795.1,13,24.5
4/12/14 12:47,31.6,798.1,13,24.6
4/12/14 12:52,31.6,802.7,13,24.6
4/12/14 12:57,31.5,800.9,13,24.7
4/12/14 13:02,31.5,796.6,13,24.6
4/12/14 13:07,31.6,792.3,13,24.6
4/12/14 13:12,31.9,790,13,24.6
4/12/14 13:17,31.7,790,13,24.6
4/12/14 13:22,31.4,792.3,13,24.6
4/12/14 13:27,31.3,796.1,13,24.6
4/12/14 13:32,31.1,796.1,13,24.6
4/12/14 13:37,30.9,798.4,13,24.6
4/12/14 13:42,31.1,800.4,13,24.6
4/12/14 13:47,31.2,795.4,13,24.6
4/12/14 13:52,30.8,791.6,13,24.6
4/12/14 13:57,30.9,793.6,13,24.6
4/12/14 14:02,30.8,799.4,13,24.6
4/12/14 14:07,30.4,800.2,13,24.6
4/12/14 14:12,30.7,794.1,13,24.6
4/12/14 14:17,30.9,789.8,13,24.6
4/12/14 14:22,30.5,784.7,13,24.5
4/12/14 14:27,30.2,781.2,13,24.5
4/12/14 14:32,30.3,781.7,13,24.5
4/12/14 14:37,30.3,780.7,13,24.6
4/12/14 14:42,30.2,782.2,13,24.6
4/12/14 14:47,30.2,786.5,13,24.6
4/12/14 14:52,30.2,791.5,13,24.6
4/12/14 14:57,30,796.6,13,24.6
4/12/14 15:02,29.7,798.9,13,24.6
4/12/14 15:07,29.6,800.9,13,24.6
4/12/14 15:12,29.8,802.7,13,24.6
4/12/14 15:17,30,805.2,13,24.5
4/12/14 15:22,30.3,810.3,13,24.5
4/12/14 15:27,30.5,816.6,13,24.5
4/12/14 15:32,30.2,821.9,13,24.5
4/12/14 15:37,29.9,830,13,24.5
4/12/14 15:42,29.8,834.8,13,24.6
4/12/14 15:47,29.9,833,13,24.6
4/12/14 15:52,29.8,833,13,24.6
4/12/14 15:57,29.7,830,13,24.6
4/12/14 16:02,29.7,826,13,24.7
4/12/14 16:07,29.7,825.7,13,24.6
4/12/14 16:12,29.5,825.7,13,24.6
4/12/14 16:17,29.6,826.5,13,24.6
4/12/14 16:22,29.6,825.5,13,24.6
4/12/14 16:27,29.5,824.5,13,24.6
4/12/14 16:32,29.3,825,13,24.6
4/12/14 16:37,29.2,822.2,13,24.6
4/12/14 16:42,29.2,815.9,13,24.6
4/12/14 16:47,29.1,806.8,13,24.6
4/12/14 16:52,29,796.4,13,24.6
4/12/14 16:57,29,786.8,13,24.6
5/12/14 4:02,25.2,574.5,13,26.7
5/12/14 4:07,25.1,573.7,13,26.7
5/12/14 4:12,25.1,574.8,13,26.7
5/12/14 4:17,25,574,13,26.7
5/12/14 4:22,25,573.7,13,26.7
5/12/14 4:27,25,574.8,13,26.7
5/12/14 4:32,24.9,574.8,13,26.7
5/12/14 4:37,25,574.8,13,26.7
5/12/14 4:42,25,573.7,13,26.7
5/12/14 4:47,25,574.7,13,26.7
5/12/14 4:52,24.9,575.3,13,26.7
5/12/14 4:57,24.7,574.3,13,26.7
5/12/14 5:02,24.7,574.8,13,26.7
5/12/14 5:07,24.8,575.3,13,26.7
5/12/14 5:12,24.7,576.8,13,26.7
5/12/14 5:17,24.8,579.3,13,26.7
5/12/14 5:22,24.8,579.8,13,26.6
5/12/14 5:27,24.8,577.8,13,26.6
5/12/14 5:32,24.7,577.8,13,26.6
5/12/14 5:37,24.7,578.8,13,26.6
5/12/14 5:42,24.7,578.8,13,26.6
5/12/14 5:47,24.8,578,13,26.6
5/12/14 5:52,24.9,578,13,26.6
5/12/14 5:57,25.2,579.8,13,26.6
5/12/14 6:02,25.8,580.8,13,26.6
5/12/14 6:07,26.3,580.8,13,26.6
5/12/14 6:12,26.8,580.1,13,26.6
5/12/14 6:17,27.2,580.1,13,26.7
5/12/14 6:22,27.6,581.8,13,26.7
5/12/14 6:27,28.1,582.8,13,26.7
5/12/14 6:32,28.5,582.8,13,26.7
5/12/14 6:37,28.8,582.1,13,26.8
5/12/14 6:42,29.2,581.1,13,26.8
5/12/14 6:47,29.5,582.6,13,26.9
5/12/14 6:52,29.8,583.6,13,26.9
5/12/14 6:57,29.9,582.1,13,27
5/12/14 7:02,30.4,583.1,13,27
5/12/14 7:07,30.3,587.1,13,27
5/12/14 7:12,29.9,588.1,13,26.8
5/12/14 7:17,29.3,586.9,13,26.6
5/12/14 7:22,28.9,588.9,13,26.3
5/12/14 7:27,29,591.2,13,26
5/12/14 7:32,28.9,592,13,25.8
5/12/14 7:37,29.1,592.7,13,25.6
5/12/14 7:42,29.3,594,13,25.5
5/12/14 7:47,30.2,595.2,13,25.4
5/12/14 7:52,30.4,596.3,13,25.3
5/12/14 7:57,29.8,600.1,13,25.2
5/12/14 8:02,29.1,603.8,13,25.2
5/12/14 8:07,28.7,606.9,13,25.2
5/12/14 8:12,28.8,614.2,13,25.2
5/12/14 8:17,29.1,624.1,13,25.2
5/12/14 8:22,29.1,631.2,13,25.1
5/12/14 8:27,29.2,637.7,13,24.9
5/12/14 8:32,29.4,649.1,13,24.8
5/12/14 8:37,29.7,663.5,13,24.7
5/12/14 8:42,30.4,676.4,13,24.7
5/12/14 8:47,30.3,685.1,13,24.7
5/12/14 8:52,29.8,694.2,13,24.6
5/12/14 8:57,29.7,702,13,24.5
5/12/14 9:02,29.7,704.5,13,24.5
5/12/14 9:07,29.7,707.8,13.2,24.5
5/12/14 9:12,29.4,713.4,13.8,24.4
5/12/14 9:17,29.7,718.5,14.2,24.4
5/12/14 9:22,30.4,723.5,14.8,24.5
5/12/14 9:27,31.5,726.1,15.2,24.5
5/12/14 9:32,31.8,728.1,15.4,24.5
5/12/14 9:37,31.1,733.1,15.8,24.5
5/12/14 9:42,30.5,736.1,16,24.5
5/12/14 9:47,30.6,737.7,16.1,24.6
5/12/14 9:52,31.1,740.2,16.1,24.6
5/12/14 9:57,31.4,743.2,16.1,24.6
5/12/14 10:02,31.1,746.5,16.1,24.6
5/12/14 10:07,31.2,751.6,16.1,24.7
5/12/14 10:12,31.8,752.3,16.1,24.7
5/12/14 10:17,32,752.3,16.1,24.7
5/12/14 10:22,32.2,755.6,16,24.8
5/12/14 10:27,32.1,756.6,15.6,24.8
5/12/14 10:32,31.6,758.2,15.2,24.8
5/12/14 10:37,31.6,760.2,14.6,24.8
5/12/14 10:42,32,762,14.2,24.8
5/12/14 10:47,32.3,761,13.6,24.8
5/12/14 10:52,32.3,762.5,13.2,24.8
5/12/14 10:57,32.1,764.5,13,24.8
5/12/14 11:02,32.2,761,13,24.7
5/12/14 11:07,32.7,756.9,13,24.7
5/12/14 11:12,32.5,755.9,13,24.7
5/12/14 11:17,32.2,755.1,13,24.7
5/12/14 11:22,32.6,753.1,13,24.7
5/12/14 11:27,32.4,749.6,13,24.6
5/12/14 11:32,31.9,746.8,13,24.6
5/12/14 11:37,32.4,748.3,13,24.6
5/12/14 11:42,33.2,748.8,13,24.6
5/12/14 11:47,33.4,748.6,13,24.6
5/12/14 11:52,33.3,747.8,13,24.6
5/12/14 11:57,33.1,746.8,13,24.5
5/12/14 12:02,32.5,745.8,13,24.5
5/12/14 12:07,32.6,744,13,24.5
5/12/14 12:12,32.6,740,13,24.5
5/12/14 12:17,32.5,737.7,13,24.5
5/12/14 12:22,33.1,738.7,13,24.5
5/12/14 12:27,33.1,737.7,13,24.5
5/12/14 12:32,32.7,736.1,13,24.5
5/12/14 12:37,32.5,736.9,13,24.5
5/12/14 12:42,32.9,738.4,13,24.5
5/12/14 12:47,33.4,736.4,13,24.5
5/12/14 12:52,33.3,732.4,13,24.5
5/12/14 12:57,32.9,730.6,13,24.5
5/12/14 13:02,32.7,730.6,13,24.6
5/12/14 13:07,32.9,731.6,13,24.6
5/12/14 13:12,32.6,734.6,13,24.6
5/12/14 13:17,32.5,738.7,13,24.6
5/12/14 13:22,32.5,744,13,24.6
5/12/14 13:27,32.1,750.1,13,24.6
5/12/14 13:32,32.1,752.9,13,24.7
5/12/14 13:37,31.9,754.9,13,24.7
5/12/14 13:42,32.2,755.4,13,24.7
5/12/14 13:47,32.5,750.6,13,24.7
5/12/14 13:52,32.5,750.3,13,24.7
5/12/14 13:57,32.8,754.4,13,24.6
5/12/14 14:02,32.9,756.1,13,24.6
5/12/14 14:07,33.1,756.9,13,24.6
5/12/14 14:12,32.8,758.2,13,24.6
5/12/14 14:17,32.5,760.9,13,24.6
5/12/14 14:22,32.6,759.9,13,24.6
5/12/14 14:27,32.6,757.9,13,24.6
5/12/14 14:32,32.5,762.7,13,24.5
5/12/14 14:37,32.4,767.2,13,24.5
5/12/14 14:42,32.4,762.2,13,24.5
5/12/14 14:47,32.5,754.9,13,24.5
5/12/14 14:52,32.6,751.8,13,24.5
5/12/14 14:57,32.6,751.6,13,24.5
5/12/14 15:02,32.3,748.8,13,24.5
5/12/14 15:07,31.8,745,13.2,24.5
5/12/14 15:12,31.4,746,13.6,24.5
5/12/14 15:17,31.1,749.3,14,24.5
5/12/14 15:22,30.8,751.1,14.1,24.5
5/12/14 15:27,30.8,750.6,14.1,24.6
5/12/14 15:32,30.8,754.9,14.1,24.6
5/12/14 15:37,30.7,758.2,14.1,24.6
5/12/14 15:42,30.9,757.9,14.1,24.6
5/12/14 15:47,31.1,758.2,14.1,24.6
5/12/14 15:52,31.2,758.2,14.1,24.6
5/12/14 15:57,31.1,761,14.1,24.7
5/12/14 16:02,30.7,761,14.1,24.7
5/12/14 16:07,30.5,755.9,14.1,24.7
5/12/14 16:12,30.7,752.1,14.1,24.7
5/12/14 16:17,30.6,757.7,14,24.7
5/12/14 16:22,30.4,761,13.6,24.7
5/12/14 16:27,30.2,761.5,13.2,24.7
5/12/14 16:32,30,763,13,24.7
5/12/14 16:37,29.8,759.2,13,24.6
5/12/14 16:42,30,754.3,13,24.6
5/12/14 16:47,30.1,748.5,13,24.6
5/12/14 16:52,30.1,743.7,13,24.6
5/12/14 16:57,30,740.2,13,24.6
8/12/14 4:02,27.4,590.7,13,29
8/12/14 4:07,27.4,590.9,13,29
8/12/14 4:12,27.4,592.2,13,29
8/12/14 4:17,27.4,591.2,13,29
8/12/14 4:22,27.4,591.2,13,29
8/12/14 4:27,27.4,593,13,29
8/12/14 4:32,27.4,593.2,13,29
8/12/14 4:37,27.4,591.5,13,29
8/12/14 4:42,27.4,591.2,13,29
8/12/14 4:47,27.4,592.2,13,29
8/12/14 4:52,27.4,592,13,29
8/12/14 4:57,27.5,594.2,13,29
8/12/14 5:02,27.5,595.5,13,29
8/12/14 5:07,27.5,594.2,13,29
8/12/14 5:12,27.5,594,13,29
8/12/14 5:17,27.5,594,13,29
